IQ,starts_w_B
114.0062029,Yes
101.6135589,Yes
110.277922,Yes
102.2886824,Yes
107.6035577,Yes
101.4077502,Yes
109.6726723,Yes
99.83357077,Yes
101.378631,Yes
64.30499782,Yes
123.3248763,Yes
110.8526218,Yes
112.0361785,Yes
117.6047612,Yes
97.86310654,Yes
66.50591726,Yes
94.67064803,Yes
93.20593726,Yes
93.09832501,Yes
122.5883521,Yes
88.42416616,Yes
97.57514519,Yes
113.4507665,Yes
84.34097737,Yes
109.5391041,Yes
128.5118662,Yes
86.62777514,Yes
83.52480031,Yes
97.9829681,Yes
106.4535905,Yes
104.0598599,Yes
129.1546058,Yes
91.9798455,Yes
111.1799359,Yes
100.3722038,Yes
103.6523516,Yes
97.41265976,Yes
103.6277404,Yes
97.00956761,Yes
95.87862309,Yes
59.23392394,Yes
99.62686045,Yes
110.7036219,Yes
101.2748496,Yes
102.9825901,Yes
119.4051292,Yes
90.1097172,Yes
99.2959389,Yes
108.5542065,Yes
100.0713956,Yes
99.17841626,Yes
87.16283617,Yes
116.9623015,Yes
102.6615727,Yes
111.1612769,Yes
99.00123358,Yes
109.9361555,Yes
96.31347059,Yes
113.024502,Yes
79.88851634,Yes
81.91926384,Yes
104.8743798,Yes
124.2240803,Yes
87.25996818,Yes
107.2790969,Yes
78.71067092,Yes
99.68538227,Yes
78.9280969,Yes
105.6323199,Yes
103.4906296,Yes
92.38658023,Yes
89.06843273,Yes
102.9980316,Yes
122.4027161,Yes
133.1024696,Yes
105.8456637,Yes
95.235429,Yes
103.9756792,Yes
112.9626602,Yes
72.32890524,Yes
116.8724106,Yes
89.93658936,Yes
108.6421772,Yes
92.33073157,Yes
90.3424642,Yes
78.67511184,Yes
59.86370296,Yes
87.61088409,Yes
116.3118468,Yes
114.7178209,Yes
109.3609854,Yes
116.3937784,Yes
97.75000081,Yes
108.2199704,Yes
74.81877365,Yes
88.75113269,Yes
101.4335604,Yes
96.66725011,Yes
81.24575521,Yes
129.5143943,Yes
116.0821308,Yes
103.5176251,Yes
115.0454777,Yes
107.2708069,Yes
99.67425106,Yes
92.97074788,Yes
110.7179603,Yes
93.61632209,Yes
85.88796034,Yes
111.2138497,Yes
109.9516719,Yes
106.6513648,Yes
105.2900377,Yes
106.4050192,Yes
107.7556286,Yes
90.11154702,Yes
110.1807907,Yes
127.2386572,Yes
103.1839594,Yes
115.9892615,Yes
90.00076566,Yes
65.20998026,Yes
92.73405369,Yes
111.1755318,Yes
132.0099436,Yes
112.7100475,Yes
102.2736521,Yes
114.8166423,Yes
64.37264016,Yes
105.0952261,Yes
114.530457,Yes
84.64280142,Yes
96.01858221,Yes
122.3766501,Yes
95.74430746,Yes
91.7649948,Yes
101.7553531,Yes
97.0320146,Yes
107.8519608,Yes
119.074562,Yes
95.48691964,Yes
102.3058989,Yes
72.89320116,Yes
70.01796918,Yes
106.0934187,Yes
79.44988402,Yes
119.8883493,Yes
115.1429792,Yes
129.5798498,Yes
97.0688975,Yes
132.7867436,Yes
108.9819196,Yes
123.678825,Yes
88.58894623,Yes
102.8836926,Yes
96.35252748,Yes
113.0077949,Yes
93.68519098,Yes
70.71579429,Yes
100.733841,Yes
107.2094886,Yes
114.8462515,Yes
114.2467845,Yes
93.03429608,Yes
90.64164535,Yes
82.03182317,Yes
113.043076,Yes
108.6098092,Yes
94.65269214,Yes
107.2192678,Yes
96.24008896,Yes
106.3037578,Yes
91.19447071,Yes
108.4486133,Yes
83.41347847,Yes
123.1283659,Yes
110.408676,Yes
109.265363,Yes
109.0149273,Yes
119.621067,Yes
93.23487875,Yes
128.4642791,Yes
95.47563379,Yes
113.6204224,Yes
126.7436963,Yes
104.7789889,Yes
99.82562491,Yes
82.24693139,Yes
105.8275941,Yes
103.1134867,Yes
110.7865207,Yes
91.36241399,Yes
95.36016774,Yes
92.26417125,Yes
91.94084212,Yes
74.09247762,Yes
98.35019369,Yes
107.5100616,Yes
100.7495017,Yes
103.3262231,Yes
86.96241438,Yes
78.19040548,Yes
90.90363177,Yes
85.5839696,Yes
104.9097609,Yes
78.72617711,Yes
111.5712007,Yes
89.17561001,Yes
119.2059866,Yes
105.6574724,Yes
115.8949743,Yes
99.01952121,Yes
96.92863174,Yes
103.7810039,Yes
82.39189105,Yes
100.8825436,Yes
98.09995387,Yes
109.1187545,Yes
101.366735,Yes
68.80773984,Yes
108.0364969,Yes
117.2654524,Yes
77.72699006,Yes
119.846038,Yes
90.18794018,Yes
82.83109261,Yes
96.76734282,Yes
110.0611149,Yes
101.8448634,Yes
116.0317731,Yes
103.6652772,Yes
65.00042729,Yes
110.0684081,Yes
128.8782757,Yes
92.61638761,Yes
107.4955321,Yes
106.5702153,Yes
98.29990023,Yes
85.62172491,Yes
99.85910282,Yes
127.0359621,Yes
88.80664114,Yes
107.4534051,Yes
100.3016852,Yes
97.47999734,Yes
88.21220281,Yes
106.4990986,Yes
90.83160685,Yes
82.53887657,Yes
114.9922186,Yes
115.2808135,Yes
123.5764883,Yes
73.40042383,Yes
91.6375018,Yes
97.18604373,Yes
88.38775672,Yes
90.02016707,Yes
103.9385562,Yes
94.20405927,Yes
94.71512512,Yes
132.032706,Yes
84.13585235,Yes
97.67636427,Yes
77.34763755,Yes
102.7255924,Yes
107.2110029,Yes
106.6118145,Yes
98.03406571,Yes
109.9977981,Yes
75.67037995,Yes
94.63968732,Yes
123.0929068,Yes
81.86922203,Yes
99.11883882,Yes
119.6979634,Yes
133.6937472,Yes
98.33349851,Yes
100.4299855,Yes
131.2343279,Yes
87.93108735,Yes
106.3949961,Yes
117.8696391,Yes
112.1688296,Yes
111.7147151,Yes
138.2807898,Yes
117.5281588,Yes
111.2104866,Yes
109.2421707,Yes
92.61489261,Yes
125.7875463,Yes
105.03262,Yes
95.35627062,Yes
75.02697443,Yes
96.58887087,Yes
91.06138327,Yes
113.4010843,Yes
102.0725627,Yes
78.23165767,Yes
92.12767241,Yes
133.4756817,Yes
85.11856026,Yes
96.32096099,Yes
106.8113522,Yes
85.5377512,Yes
88.81795163,Yes
74.91590035,Yes
92.58425038,Yes
109.9966773,Yes
113.4188337,Yes
97.42823458,Yes
119.3518869,Yes
103.8242951,Yes
111.5990547,Yes
91.93811776,Yes
107.1278018,Yes
101.9440739,Yes
100.261226,Yes
83.29744252,Yes
110.6109782,Yes
99.25775786,Yes
92.88980044,Yes
104.585915,Yes
102.9374412,Yes
90.84001257,Yes
120.242376,Yes
59.84629125,Yes
85.8202406,Yes
68.56604468,Yes
116.5717163,Yes
96.84064132,Yes
99.06339032,Yes
109.3348896,Yes
96.75337276,Yes
107.5116237,Yes
142.6978004,Yes
95.58772298,Yes
97.32725127,Yes
127.3407147,Yes
119.3993425,Yes
108.8672651,Yes
80.48958501,Yes
118.7182294,Yes
95.95722473,Yes
99.65872958,Yes
108.9586274,Yes
92.83824699,Yes
107.0247892,Yes
96.70523879,Yes
104.259626,Yes
124.7447082,Yes
113.7241047,Yes
114.2601419,Yes
131.3382082,Yes
93.77666357,Yes
116.0898135,Yes
89.7223088,Yes
86.30220154,Yes
65.49285124,Yes
93.55995712,Yes
96.36207521,Yes
89.76001024,Yes
119.185837,Yes
89.82521367,Yes
95.59527426,Yes
91.43067772,Yes
123.3001222,Yes
98.03852815,Yes
90.84701301,Yes
114.1340276,Yes
104.3814845,Yes
125.8864856,Yes
119.2872823,Yes
71.62165405,Yes
89.27696072,Yes
81.17779486,Yes
103.5796208,Yes
95.2307372,Yes
78.78500456,Yes
106.3955995,Yes
106.6806905,Yes
97.53591916,Yes
91.30797779,Yes
117.6892913,Yes
81.8371718,Yes
107.4310734,Yes
99.55354593,Yes
102.251756,Yes
92.36020241,Yes
130.6232465,Yes
103.4358976,Yes
92.4827503,Yes
109.6991071,Yes
92.5553962,Yes
118.991212,Yes
112.7082207,Yes
114.689803,Yes
111.5361815,Yes
108.9973501,Yes
76.03001651,Yes
89.00803991,Yes
101.4851338,Yes
101.207298,Yes
84.2661257,Yes
82.97651887,Yes
86.64374545,Yes
97.90714756,Yes
83.99758865,Yes
110.882429,Yes
116.1485629,Yes
88.25949793,Yes
117.5398194,Yes
116.7802797,Yes
114.1547515,Yes
86.39868458,Yes
109.0936604,Yes
92.87388396,Yes
77.99959729,Yes
99.05798075,Yes
103.5123433,Yes
113.5665313,Yes
101.7682191,Yes
72.1997693,Yes
98.06202464,Yes
126.479606,Yes
110.1674124,Yes
91.59818906,Yes
87.68715008,Yes
85.97160334,Yes
75.56179512,Yes
107.3651931,Yes
93.04979694,Yes
91.63931477,Yes
129.8434065,Yes
89.02602044,Yes
109.9593275,Yes
118.5877574,Yes
70.5581469,Yes
103.8766536,Yes
111.2740666,Yes
117.2502814,Yes
93.53606904,Yes
86.24170352,Yes
82.82065327,Yes
83.35292799,Yes
110.8729226,Yes
97.88090391,Yes
82.86461026,Yes
108.5851288,Yes
63.60317333,Yes
123.6204709,Yes
113.2323142,Yes
107.913882,Yes
94.78258192,Yes
74.81876752,Yes
86.22210751,Yes
114.1483437,Yes
107.2490631,Yes
87.3190749,Yes
94.40159409,Yes
106.0535428,Yes
108.7710108,Yes
109.9296703,Yes
87.07663559,Yes
124.4029816,Yes
92.75525917,Yes
103.2375432,Yes
90.05197764,Yes
85.89138789,Yes
106.4683301,Yes
119.2598153,Yes
84.23857671,Yes
100.0291189,Yes
126.7932505,Yes
80.74223843,Yes
92.38909396,Yes
77.72329044,Yes
92.15396477,Yes
119.1430342,Yes
90.57699738,Yes
94.21073592,Yes
116.1832753,Yes
121.9713945,Yes
98.18784949,Yes
100.654367,Yes
105.5015188,Yes
81.68968553,Yes
91.54837458,Yes
90.94205486,Yes
77.91052234,Yes
112.4418902,Yes
91.26654848,Yes
92.4961024,Yes
83.21121981,Yes
81.37217954,Yes
111.1981562,Yes
122.0773176,Yes
89.1643919,Yes
86.07659683,Yes
99.2486489,Yes
93.4375077,Yes
74.10610875,Yes
107.6845896,Yes
93.23891004,Yes
107.7442789,Yes
123.8753941,Yes
128.3025689,Yes
95.39288487,Yes
87.73767397,Yes
117.8091372,Yes
116.3595649,Yes
90.82123299,Yes
104.1748309,Yes
99.03839713,Yes
90.33193588,Yes
98.37032022,Yes
131.8001639,Yes
113.0864409,Yes
118.8141116,Yes
97.00413752,Yes
93.44642377,Yes
87.24492933,Yes
113.7911352,Yes
98.9246152,Yes
104.6709743,Yes
112.5611951,Yes
106.4552518,Yes
121.787052,Yes
83.04365276,Yes
123.4076945,Yes
84.61699651,Yes
127.3395239,Yes
108.954363,Yes
84.19583051,Yes
97.12207084,Yes
92.87988444,Yes
89.03793748,Yes
98.64794675,Yes
126.8168931,Yes
73.52872416,Yes
79.75949906,Yes
89.08616978,Yes
103.629111,Yes
91.93222648,Yes
89.36238782,Yes
135.7635842,Yes
107.7984488,Yes
135.8430098,Yes
99.10577166,Yes
102.0669628,Yes
82.74803561,Yes
85.60670189,Yes
91.69983456,Yes
102.6940249,Yes
82.93475732,Yes
113.7995325,Yes
112.5745504,Yes
105.1489769,Yes
93.49997843,Yes
103.2404468,Yes
91.12920533,Yes
78.17524043,Yes
104.564703,Yes
106.2219883,Yes
84.23068161,Yes
109.8290507,Yes
81.50865176,Yes
98.51920102,Yes
96.95867566,Yes
119.2568976,Yes
108.7154642,Yes
85.98758883,Yes
135.1848021,Yes
99.61655659,Yes
98.56901319,Yes
117.1960825,Yes
92.02472144,Yes
106.6517024,Yes
124.9291845,Yes
92.04904139,Yes
103.5941433,Yes
102.0943483,Yes
121.9189859,Yes
104.5603255,Yes
86.80821598,Yes
90.90814709,Yes
96.8336563,Yes
81.41471716,Yes
98.86607422,Yes
99.97704436,Yes
101.1621386,Yes
90.1112865,Yes
103.7874429,Yes
106.3953354,Yes
93.86929878,Yes
105.4027814,Yes
91.73818792,Yes
96.73121674,Yes
111.3620826,Yes
91.29233898,Yes
90.23546816,Yes
86.65933079,Yes
112.5316778,Yes
84.80275829,Yes
100.4026324,Yes
97.88723182,Yes
89.9624749,Yes
127.4116207,Yes
97.28142524,Yes
78.21064135,Yes
68.30264011,Yes
105.0839834,Yes
110.2577498,Yes
117.3874897,Yes
88.50262805,Yes
90.26359361,Yes
123.9678814,Yes
103.4472356,Yes
102.7990422,Yes
115.7397768,Yes
88.02075257,Yes
99.56423022,Yes
96.17232928,Yes
95.91872142,Yes
109.8036138,Yes
104.7377724,Yes
93.37103293,Yes
103.8916338,Yes
109.4979051,Yes
91.49424085,Yes
114.3551591,Yes
115.2555378,Yes
101.2962419,Yes
110.3160156,Yes
128.3027798,Yes
120.0306659,Yes
101.2360751,Yes
86.06898891,Yes
80.25038117,Yes
102.0848108,Yes
89.13355258,Yes
123.036302,Yes
91.5858705,Yes
102.2826151,Yes
101.4818228,Yes
98.64201063,Yes
72.74269661,Yes
111.2040089,Yes
120.745542,Yes
105.4021101,Yes
116.8681963,Yes
116.3295249,Yes
98.60145985,Yes
89.48991018,Yes
115.7092909,Yes
121.9979036,Yes
104.9701688,Yes
117.125446,Yes
84.9535022,Yes
121.4773242,Yes
107.481966,Yes
85.09249117,Yes
116.5547459,Yes
98.49754988,Yes
112.7450394,Yes
109.4996905,Yes
110.0867276,Yes
96.48094162,Yes
65.51279209,Yes
140.0253189,Yes
116.8820051,Yes
91.70872268,Yes
94.32885884,Yes
91.77717511,Yes
87.33463437,Yes
89.0202555,Yes
97.54152544,Yes
109.6421774,Yes
114.7348846,Yes
132.7864878,Yes
102.499889,Yes
86.24787053,Yes
95.58583217,Yes
106.9086075,Yes
91.48202567,Yes
83.75430849,Yes
119.7159247,Yes
123.2527363,Yes
106.742803,Yes
104.5111892,Yes
100.2855478,Yes
103.4428068,Yes
94.16445613,Yes
99.05264432,Yes
102.2319634,Yes
102.6620262,Yes
101.5366191,Yes
85.30988881,Yes
129.0523315,Yes
94.48758523,Yes
78.48379584,Yes
122.1671968,Yes
110.0450596,Yes
87.84995386,Yes
117.2306096,Yes
85.56515443,Yes
126.606772,Yes
120.7700114,Yes
119.1437563,Yes
93.11164973,Yes
95.17119635,Yes
103.0410399,Yes
93.1099527,Yes
102.7214841,Yes
102.5632011,Yes
82.4494796,Yes
72.8332257,Yes
104.2617752,Yes
131.1564229,Yes
98.21346006,Yes
63.25517796,Yes
114.198595,Yes
105.0187009,Yes
79.40352536,Yes
93.53330738,Yes
135.8451704,Yes
74.05147682,Yes
103.6677167,Yes
92.58736496,Yes
99.76464761,Yes
106.2408938,Yes
85.9025256,Yes
101.4837044,Yes
78.20180661,Yes
117.5350466,Yes
107.2671803,Yes
96.91873021,Yes
91.4988256,Yes
107.2130165,Yes
87.53665161,Yes
92.80397564,Yes
100.9569103,Yes
89.83952789,Yes
65.01329218,Yes
102.8457383,Yes
115.1610398,Yes
80.59597666,Yes
100.729585,Yes
108.8982995,Yes
85.14337411,Yes
78.98963251,Yes
94.60749653,Yes
74.25006233,Yes
119.0603284,Yes
94.27860307,Yes
115.462021,Yes
97.43685219,Yes
92.77194259,Yes
96.30195865,Yes
119.1379592,Yes
118.3333862,Yes
94.58719541,Yes
129.8216659,Yes
114.2616947,Yes
83.44280389,Yes
95.50020496,Yes
114.4671393,Yes
105.4613071,Yes
105.6663129,Yes
99.50815035,Yes
91.0414148,Yes
96.63367534,Yes
80.10039528,Yes
119.229172,Yes
92.80871456,Yes
125.6953287,Yes
88.05656061,Yes
89.90268297,Yes
94.83073161,Yes
128.8828042,Yes
105.0961677,Yes
92.70923484,Yes
101.9515226,Yes
109.442094,Yes
92.06931039,Yes
102.9435299,Yes
76.70062096,Yes
107.340784,Yes
102.3007236,Yes
94.47401611,Yes
119.498817,Yes
104.7191697,Yes
100.1720937,Yes
99.27798392,Yes
106.7955716,Yes
117.7020212,Yes
92.1638081,Yes
87.5543672,Yes
101.7058975,Yes
126.4090987,Yes
95.43499394,Yes
96.82169231,Yes
113.2946447,Yes
84.78741445,Yes
112.0804044,Yes
107.7903164,Yes
86.48306878,Yes
69.8649498,Yes
83.09153301,Yes
65.96332974,Yes
82.72544734,Yes
95.22873754,Yes
98.88469252,Yes
109.629477,Yes
114.5377268,Yes
106.200027,Yes
82.3478052,Yes
92.84683846,Yes
100.7584889,Yes
105.1340949,Yes
90.86511746,Yes
87.75612726,Yes
83.32433644,Yes
98.20463699,Yes
99.72247172,Yes
110.1954732,Yes
86.36294445,Yes
106.8569696,Yes
106.7145321,Yes
110.4195409,Yes
108.6340471,Yes
104.4403317,Yes
99.32423967,Yes
91.43124281,Yes
123.1474259,Yes
114.1196174,Yes
109.8171167,Yes
87.53446862,Yes
111.5635282,Yes
108.7608618,Yes
117.8296021,Yes
94.02620357,Yes
103.6939687,Yes
89.45806717,Yes
116.6465001,Yes
95.3181077,Yes
83.6386178,Yes
82.18930752,Yes
104.5115899,Yes
104.8003178,Yes
104.7723394,Yes
91.327287,Yes
93.8727014,Yes
90.81581196,Yes
115.8251375,Yes
105.6598681,Yes
81.65028812,Yes
79.64212094,Yes
116.5872557,Yes
81.90108308,Yes
105.3537941,Yes
94.44636945,Yes
95.84452105,Yes
81.10767753,Yes
78.6905361,Yes
107.2222107,Yes
99.99552261,Yes
91.01109401,Yes
111.736931,Yes
113.7836159,Yes
84.99455561,Yes
114.4571341,Yes
76.65150729,Yes
101.2076073,Yes
111.0585633,Yes
97.63862616,Yes
111.4091411,Yes
110.9234259,Yes
90.19209646,Yes
62.52977597,Yes
106.9498801,Yes
108.1277957,Yes
100.8802372,Yes
94.64355724,Yes
121.1023882,Yes
84.52769717,Yes
85.52635132,Yes
113.8004926,Yes
92.26265378,Yes
105.8488032,Yes
101.6258373,Yes
117.4777097,Yes
85.80258348,Yes
107.4445256,Yes
103.3700079,Yes
106.1005339,Yes
100.9841124,Yes
90.81760764,Yes
103.3380953,Yes
107.7685732,Yes
102.2518407,Yes
75.27498605,Yes
128.4713629,Yes
95.29813704,Yes
80.54673885,Yes
88.99428072,Yes
99.35372789,Yes
72.09839142,Yes
104.0579008,Yes
85.18500178,Yes
108.8445081,Yes
87.07345366,Yes
74.07608663,Yes
76.08703677,Yes
98.77242259,Yes
102.9982931,Yes
81.31443736,Yes
76.35514491,Yes
115.3070023,Yes
105.4735636,Yes
102.0545559,Yes
87.07505372,Yes
124.8639085,Yes
79.71748562,Yes
92.66449383,Yes
101.7723758,Yes
95.20217581,Yes
97.64514552,Yes
99.77418064,Yes
113.6162923,Yes
105.1709683,Yes
103.4636343,Yes
95.39900819,Yes
115.8006504,Yes
89.53049754,Yes
75.18425602,Yes
84.82500772,Yes
108.8254417,Yes
97.74822134,Yes
85.29071189,Yes
109.4690963,Yes
94.50888394,Yes
104.5007492,Yes
96.46316975,Yes
97.16296463,Yes
78.50004189,Yes
99.7693348,Yes
87.20172713,Yes
108.7543401,Yes
107.2827565,Yes
101.1099012,Yes
79.20464756,Yes
116.7801013,Yes
95.71154142,Yes
93.53677131,Yes
137.5524197,Yes
87.20573128,Yes
82.46943171,Yes
94.51068628,Yes
105.8850462,Yes
86.23270491,Yes
86.20134671,Yes
84.71474957,Yes
114.8817167,Yes
99.61298054,Yes
85.51886394,Yes
112.8265945,Yes
118.4150479,Yes
131.5375026,Yes
68.79376757,Yes
83.63478064,Yes
120.4583866,Yes
95.45193924,Yes
81.3466666,Yes
96.51023889,Yes
80.54850358,Yes
121.8386756,Yes
109.0911585,Yes
98.46616535,Yes
91.00671834,Yes
105.1519284,Yes
95.1088575,Yes
103.4569397,Yes
89.61100393,Yes
100.8226976,Yes
96.86917134,Yes
53.89613624,Yes
94.37883686,Yes
118.3343628,Yes
99.32597778,Yes
87.54792705,Yes
123.259864,Yes
103.3264768,Yes
102.5160205,Yes
106.0219172,Yes
120.6767334,Yes
93.82954654,Yes
83.75734285,Yes
96.6319175,Yes
82.65222411,Yes
94.32093176,Yes
106.6838079,Yes
95.50460797,Yes
82.01397245,Yes
118.6511814,Yes
92.17211702,Yes
112.7341918,Yes
81.18974233,Yes
68.49818454,Yes
84.75064507,Yes
76.44070402,Yes
88.94634131,Yes
90.79216929,Yes
105.4541816,Yes
83.47050217,Yes
109.8399457,Yes
86.97582214,Yes
95.23841276,Yes
101.4736823,Yes
83.89071388,Yes
94.56299683,Yes
92.58481714,Yes
93.57515431,Yes
78.92211035,Yes
107.6191453,Yes
126.9377056,Yes
95.04214257,Yes
112.922722,Yes
88.48441512,Yes
90.7522458,Yes
56.55002679,Yes
143.5865534,Yes
107.5591239,Yes
108.8453614,Yes
107.0038557,Yes
90.29724971,Yes
128.3777918,Yes
82.04098541,Yes
82.43296195,Yes
89.39425941,Yes
111.1454443,Yes
113.643328,Yes
83.48847616,Yes
100.0313959,Yes
89.91226625,Yes
104.4085057,Yes
131.4048333,Yes
122.0231347,Yes
127.4568528,Yes
123.9247228,Yes
112.5622855,Yes
109.574307,Yes
109.1588026,Yes
97.74188098,Yes
90.33634386,Yes
123.7476299,Yes
94.04334492,Yes
104.1577825,Yes
118.0551426,Yes
98.33252094,Yes
82.68944086,Yes
109.5981562,Yes
106.9540348,Yes
118.5396899,Yes
87.0522103,Yes
70.36166216,Yes
102.2492154,Yes
77.01364742,Yes
100.174819,Yes
124.6324338,Yes
79.31627253,Yes
97.50235184,Yes
91.02209415,Yes
84.26070326,Yes
98.29268581,Yes
120.9522994,Yes
81.15259683,Yes
103.5972996,Yes
110.6492442,Yes
115.198099,Yes
102.6273348,Yes
114.5493843,Yes
102.0324555,Yes
113.6996337,Yes
69.06420548,Yes
86.6772239,Yes
99.412125,Yes
89.77555631,Yes
96.74114405,Yes
100.1150824,Yes
78.09467912,Yes
92.30596917,Yes
100.2607243,Yes
109.507242,Yes
83.30126563,Yes
109.9873586,Yes
98.40466361,Yes
93.99453052,Yes
97.51691295,Yes
96.09872245,Yes
98.06322114,Yes
93.44218564,Yes
128.4740211,Yes
98.09058362,Yes
91.82110117,Yes
95.09346958,Yes
88.82435729,Yes
103.1422465,Yes
92.4815579,Yes
122.7102459,Yes
90.02245535,Yes
92.83905954,Yes
102.4019049,Yes
105.5808003,Yes
101.2730768,Yes
99.69303735,Yes
104.7775194,Yes
93.50436291,Yes
120.3576742,Yes
119.9368491,Yes
81.21542802,Yes
91.17407571,Yes
83.15168365,Yes
74.76727184,Yes
80.78373431,Yes
79.77344231,Yes
97.08283778,Yes
92.35508812,Yes
92.87105149,Yes
68.84272626,Yes
92.73327838,Yes
113.5273634,Yes
136.0418151,Yes
85.20700782,Yes
105.3892206,Yes
80.32070052,Yes
109.3565996,Yes
123.2043259,Yes
103.6731633,Yes
107.5244759,Yes
90.45551504,Yes
115.0457749,Yes
102.1775687,Yes
91.53098238,Yes
104.6946808,Yes
95.06043553,Yes
93.85974279,Yes
87.73452197,Yes
103.1798994,Yes
97.17797273,Yes
79.07608766,Yes
116.2192758,Yes
99.3558219,Yes
84.96981678,Yes
88.72064822,Yes
115.4332909,Yes
92.88402718,Yes
76.29387524,Yes
61.92090779,Yes
87.31493188,Yes
86.93074472,Yes
106.0743719,Yes
105.7210028,Yes
98.55415673,Yes
93.08151437,Yes
121.0101233,Yes
98.70239825,Yes
73.66698792,Yes
96.05275838,Yes
112.4034559,Yes
87.89837004,Yes
113.1014378,Yes
105.2314115,Yes
109.2410488,Yes
103.6249359,Yes
94.37083899,Yes
105.2890656,Yes
110.1867741,Yes
113.1361716,Yes
97.68066415,Yes
100.8877813,Yes
136.3470035,Yes
100.5124237,Yes
78.42426261,Yes
89.17271139,Yes
124.055587,Yes
91.56143101,Yes
102.0104918,Yes
105.8641672,Yes
106.7291804,Yes
113.9755632,Yes
115.0805559,Yes
101.8583288,Yes
76.10557238,Yes
97.10737129,Yes
93.58762154,Yes
96.7439932,Yes
79.12262903,Yes
113.3219168,Yes
118.1478621,Yes
94.00529705,Yes
141.4025118,Yes
99.96255059,Yes
95.35772575,Yes
98.01575972,Yes
85.92289432,Yes
85.83228926,Yes
104.1854809,Yes
105.7442272,Yes
90.58535411,Yes
102.3949788,Yes
91.58469873,Yes
112.2013643,Yes
110.3180536,Yes
80.70219756,Yes
105.1880709,Yes
104.992581,Yes
82.29910928,Yes
73.05643716,Yes
79.78280548,Yes
112.1236563,Yes
111.5154187,Yes
123.3607576,Yes
81.47184431,Yes
93.05717435,Yes
78.62132341,Yes
82.8461308,Yes
97.2012121,Yes
92.9789744,Yes
115.2480292,Yes
103.673561,Yes
100.6980945,Yes
87.4748489,Yes
106.9588484,Yes
95.74321314,Yes
96.29403427,Yes
122.2183395,Yes
104.5329578,Yes
85.75126331,Yes
116.7097873,Yes
131.0886978,Yes
118.987447,Yes
115.6196019,Yes
130.6478967,Yes
108.3493259,Yes
99.52438004,Yes
94.35716881,Yes
87.23630009,Yes
96.23768083,Yes
89.61230769,Yes
101.4411674,Yes
108.0693157,Yes
99.33861888,Yes
91.4738327,Yes
133.9892403,Yes
77.77441169,Yes
125.6423398,Yes
111.7790982,Yes
92.06252356,Yes
94.42299753,Yes
94.29361841,Yes
84.5453824,Yes
69.74750232,Yes
80.72544569,Yes
95.14736459,Yes
113.5631749,Yes
77.94976688,Yes
109.4936737,Yes
103.5641281,Yes
114.4174107,Yes
74.46132702,Yes
108.3842836,Yes
99.51031026,Yes
130.1976921,Yes
103.0920365,Yes
110.2929715,Yes
84.59415549,Yes
90.23387509,Yes
124.7194101,Yes
102.5580531,Yes
80.43730225,Yes
113.2767398,Yes
107.2461923,Yes
112.6952276,Yes
118.5917206,Yes
88.75554387,Yes
74.17757589,Yes
102.9667113,Yes
79.55973917,Yes
102.2796572,Yes
98.25657719,Yes
117.3488152,Yes
92.17691265,Yes
122.7830246,Yes
105.7517495,Yes
104.7321568,Yes
100.5863438,Yes
111.5113637,Yes
92.89476035,Yes
93.03458808,Yes
77.08771493,Yes
78.11524281,Yes
106.8096516,Yes
108.5705619,Yes
131.4424216,Yes
96.19024942,Yes
85.47016284,Yes
108.6923385,Yes
104.4277353,Yes
86.95605623,Yes
94.34578324,Yes
87.75724609,Yes
93.19721336,Yes
110.2949316,Yes
112.1186075,Yes
69.1978883,Yes
97.50496234,Yes
94.86976316,Yes
75.47753945,Yes
92.88328154,Yes
88.39144535,Yes
110.854758,Yes
82.77670344,Yes
121.5150084,Yes
84.18966406,Yes
103.1487479,Yes
85.26111159,Yes
85.75155777,Yes
118.9535444,Yes
105.1421894,Yes
122.5303968,Yes
92.89584828,Yes
109.223981,Yes
98.06705577,Yes
94.92409163,Yes
87.88287683,Yes
123.207971,Yes
125.0288389,Yes
112.1879939,Yes
93.48475366,Yes
117.6293625,Yes
104.1639405,Yes
119.8406397,Yes
68.83068884,Yes
92.40599344,Yes
123.6877477,Yes
101.2891459,Yes
113.4651563,Yes
107.3548274,Yes
93.47665424,Yes
104.5389136,Yes
115.9903129,Yes
117.0741693,Yes
84.38708871,Yes
118.2443629,Yes
99.47085509,Yes
103.6691832,Yes
104.3944144,Yes
107.0065291,Yes
117.9419291,Yes
106.2535151,Yes
78.21250216,Yes
104.0208425,Yes
106.093297,Yes
108.3329228,Yes
97.4623358,Yes
77.32574044,Yes
126.7422686,Yes
94.16469549,Yes
88.34428066,Yes
125.0591811,Yes
72.76196602,Yes
84.12152629,Yes
74.76172717,Yes
107.3168904,Yes
85.42770838,Yes
121.0511933,Yes
87.61045769,Yes
113.6993117,Yes
101.0490697,Yes
69.95593893,Yes
129.1188529,Yes
91.88781945,Yes
116.8202925,Yes
89.71047043,Yes
108.7022778,Yes
93.3645333,Yes
105.7648121,Yes
104.7381139,Yes
97.75879292,Yes
99.08934344,Yes
108.2205933,Yes
84.62018762,Yes
86.39337001,Yes
93.27458221,Yes
112.6131182,Yes
99.17355499,Yes
80.98969364,Yes
100.1655249,Yes
101.0722355,Yes
58.87229967,Yes
81.39035229,Yes
137.2597818,Yes
99.56024115,Yes
105.8575477,Yes
78.67149324,Yes
