date,season,year,month,day_of_week,weekend,holiday,temp_actual,temp_feel,humidity,windspeed,weather_cat,riders_casual,riders_registered,riders_total
4/12/12,spring,2012,Apr,Thu,FALSE,no,61.3355,66.88436,0.46625,19.458743,categ1,663,4746,5409
4/13/12,spring,2012,Apr,Fri,FALSE,no,64.6565,70.86272,0.408333,10.416557,categ1,1252,5146,6398
4/14/12,spring,2012,Apr,Sat,TRUE,no,68.531,75.91964,0.502917,12.791439,categ1,2795,4665,7460
4/15/12,spring,2012,Apr,Sun,TRUE,no,76.7720246,83.64875,0.507917,15.083643,categ1,2846,4286,7132
4/16/12,spring,2012,Apr,Mon,FALSE,yes,81.0155246,87.34325,0.561667,19.083543,categ1,1198,5172,6370
4/17/12,spring,2012,Apr,Tue,FALSE,no,76.8949754,85.86383,0.390417,18.333143,categ1,989,5702,6691
4/18/12,spring,2012,Apr,Wed,FALSE,no,66.1939754,73.13342,0.569167,11.250104,categ2,347,4020,4367
4/19/12,spring,2012,Apr,Thu,FALSE,no,68.7769754,76.37414,0.6125,4.4172564,categ1,846,5719,6565
4/20/12,spring,2012,Apr,Fri,FALSE,no,70.8680246,78.41975,0.694583,10.041357,categ1,1340,5950,7290
4/21/12,spring,2012,Apr,Sat,TRUE,no,74.066,80.86289,0.682917,19.000329,categ1,2541,4083,6624
4/22/12,spring,2012,Apr,Sun,TRUE,no,61.2740246,67.05536,0.835417,23.084582,categ3,120,907,1027
4/23/12,spring,2012,Apr,Mon,FALSE,no,55.7390246,59.10125,0.766667,20.334232,categ2,195,3019,3214
4/24/12,spring,2012,Apr,Tue,FALSE,no,62.5039754,68.47547,0.454167,16.708661,categ1,518,5115,5633
4/25/12,spring,2012,Apr,Wed,FALSE,no,67.1780246,74.32853,0.427917,7.959064,categ1,655,5541,6196
4/26/12,spring,2012,Apr,Thu,FALSE,no,68.7769754,75.52247,0.756667,11.833875,categ2,475,4551,5026
4/27/12,spring,2012,Apr,Fri,FALSE,no,65.7635,72.73733,0.400833,23.291411,categ1,1014,5219,6233
4/28/12,spring,2012,Apr,Sat,TRUE,no,59.7980246,65.97536,0.489583,8.708325,categ2,1120,3100,4220
4/29/12,spring,2012,Apr,Sun,TRUE,no,65.8249754,72.51089,0.587083,7.832836,categ1,2229,4075,6304
4/30/12,spring,2012,Apr,Mon,FALSE,no,66.2555246,73.19264,0.57,11.499746,categ2,665,4907,5572
5/1/12,spring,2012,May,Tue,FALSE,no,77.2639754,83.93189,0.659583,10.458432,categ2,653,5087,5740
5/2/12,spring,2012,May,Wed,FALSE,no,73.6355246,80.41064,0.797083,9.249886,categ1,667,5502,6169
5/3/12,spring,2012,May,Thu,FALSE,no,73.328,80.35178,0.768333,8.957632,categ2,764,5657,6421
5/4/12,spring,2012,May,Fri,FALSE,no,78.3095,85.18253,0.735417,10.916846,categ1,1069,5227,6296
5/5/12,spring,2012,May,Sat,TRUE,no,77.8790246,84.61472,0.756667,10.250464,categ2,2496,4387,6883
5/6/12,spring,2012,May,Sun,TRUE,no,73.5125,81.20633,0.74,10.041893,categ2,2135,4224,6359
5/7/12,spring,2012,May,Mon,FALSE,no,71.6675,79.44278,0.664167,15.458307,categ2,1008,5265,6273
5/8/12,spring,2012,May,Tue,FALSE,no,74.9270246,82.17239,0.685833,19.833943,categ2,738,4990,5728
5/9/12,spring,2012,May,Wed,FALSE,no,74.435,81.77225,0.744167,14.499604,categ2,620,4097,4717
5/10/12,spring,2012,May,Thu,FALSE,no,69.3304754,76.26047,0.552083,21.042221,categ1,1026,5546,6572
5/11/12,spring,2012,May,Fri,FALSE,no,71.3599754,78.87497,0.360417,15.874779,categ1,1319,5711,7030
5/12/12,spring,2012,May,Sat,TRUE,no,73.6355246,81.03353,0.480417,8.249911,categ1,2622,4807,7429
5/13/12,spring,2012,May,Sun,TRUE,no,77.2025,84.67142,0.57625,15.082839,categ1,2172,3946,6118
5/14/12,spring,2012,May,Mon,FALSE,no,74.3119754,81.491,0.789583,14.250364,categ2,342,2501,2843
5/15/12,spring,2012,May,Tue,FALSE,no,77.1410246,83.87636,0.794583,9.875264,categ2,625,4490,5115
5/16/12,spring,2012,May,Wed,FALSE,no,78.9860246,85.63775,0.697917,8.208304,categ1,991,6433,7424
5/17/12,spring,2012,May,Thu,FALSE,no,75.7879754,83.53517,0.52,15.374825,categ1,1242,6142,7384
5/18/12,spring,2012,May,Fri,FALSE,no,73.6355246,81.60089,0.523333,9.166739,categ1,1521,6118,7639
5/19/12,spring,2012,May,Sat,TRUE,no,76.28,83.02172,0.45625,5.626325,categ1,3410,4884,8294
5/20/12,spring,2012,May,Sun,TRUE,no,77.8174754,84.55703,0.530417,17.042589,categ1,2704,4425,7129
5/21/12,spring,2012,May,Mon,FALSE,no,76.1569754,82.91003,0.81125,15.624668,categ2,630,3729,4359
5/22/12,spring,2012,May,Tue,FALSE,no,77.387,84.27425,0.765833,7.917189,categ2,819,5254,6073
5/23/12,spring,2012,May,Wed,FALSE,no,77.8790246,84.61508,0.774583,6.834,categ2,766,4494,5260
5/24/12,spring,2012,May,Thu,FALSE,no,80.339,86.603,0.716667,11.584032,categ1,1059,5711,6770
5/25/12,spring,2012,May,Fri,FALSE,no,82.184,88.47761,0.747083,9.41685,categ1,1417,5317,6734
5/26/12,spring,2012,May,Sat,TRUE,no,83.1065,89.84264,0.7325,13.332464,categ1,2855,3681,6536
5/27/12,spring,2012,May,Sun,TRUE,no,82.922,89.72825,0.697083,14.416457,categ1,3283,3308,6591
5/28/12,spring,2012,May,Mon,FALSE,yes,84.5825,93.137,0.67625,13.166907,categ1,2557,3486,6043
5/29/12,spring,2012,May,Tue,FALSE,no,85.3205,92.56928,0.684583,19.7918,categ1,880,4863,5743
5/30/12,spring,2012,May,Wed,FALSE,no,80.4620246,87.00161,0.67,9.000043,categ2,745,6110,6855
5/31/12,spring,2012,May,Thu,FALSE,no,82.184,88.81961,0.492917,13.083693,categ1,1100,6238,7338
6/1/12,spring,2012,Jun,Fri,FALSE,no,80.2775246,86.71658,0.755417,15.916721,categ2,533,3594,4127
6/2/12,spring,2012,Jun,Sat,TRUE,no,75.0499754,82.96592,0.549167,12.499654,categ1,2795,5325,8120
6/3/12,spring,2012,Jun,Sun,TRUE,no,76.4645,83.76197,0.493333,12.333829,categ1,2494,5147,7641
6/4/12,spring,2012,Jun,Mon,FALSE,no,76.0955,84.04547,0.487083,19.083811,categ1,1071,5927,6998
6/5/12,spring,2012,Jun,Tue,FALSE,no,71.9134754,79.33028,0.613333,14.041525,categ2,968,6033,7001
6/6/12,spring,2012,Jun,Wed,FALSE,no,72.8975246,80.80628,0.61125,5.167375,categ1,1027,6028,7055
6/7/12,spring,2012,Jun,Thu,FALSE,no,76.4645,83.24978,0.567083,10.54245,categ1,1038,6456,7494
6/8/12,spring,2012,Jun,Fri,FALSE,no,79.9085246,85.80758,0.467917,11.750661,categ1,1488,6248,7736
6/9/12,spring,2012,Jun,Sat,TRUE,no,84.4594754,90.35303,0.437083,9.667229,categ1,2708,4790,7498
6/10/12,spring,2012,Jun,Sun,TRUE,no,85.6280246,91.71653,0.538333,8.959307,categ1,2224,4374,6598
6/11/12,spring,2012,Jun,Mon,FALSE,no,85.1974754,91.37489,0.587917,13.916771,categ2,1017,5647,6664
6/12/12,spring,2012,Jun,Tue,FALSE,no,80.2159754,85.80875,0.833333,14.374582,categ2,477,4495,4972
6/13/12,spring,2012,Jun,Wed,FALSE,no,80.4004754,87.00053,0.582083,22.999693,categ1,1173,6248,7421
6/14/12,spring,2012,Jun,Thu,FALSE,no,79.8469754,88.19447,0.569583,17.000111,categ1,1180,6183,7363
6/15/12,spring,2012,Jun,Fri,FALSE,no,79.1705246,85.97786,0.589583,11.833339,categ1,1563,6102,7665
6/16/12,spring,2012,Jun,Sat,TRUE,no,78.6170246,85.52372,0.504167,11.166689,categ1,2963,4739,7702
6/17/12,spring,2012,Jun,Sun,TRUE,no,75.7265,83.47775,0.59875,9.708568,categ1,2634,4344,6978
6/18/12,spring,2012,Jun,Mon,FALSE,no,73.9429754,81.03578,0.777917,11.707982,categ2,653,4446,5099
6/19/12,spring,2012,Jun,Tue,FALSE,no,82.7989754,90.92228,0.69,9.917139,categ1,968,5857,6825
6/20/12,spring,2012,Jun,Wed,FALSE,no,89.7485,96.88775,0.592083,7.625404,categ1,872,5339,6211
6/21/12,summer,2012,Jun,Thu,FALSE,no,91.4704754,99.72878,0.567917,7.958729,categ1,778,5127,5905
6/22/12,summer,2012,Jun,Fri,FALSE,no,89.3795,97.17089,0.57375,12.250414,categ1,964,4859,5823
6/23/12,summer,2012,Jun,Sat,TRUE,no,85.9970246,90.75128,0.534583,12.041307,categ1,2657,4801,7458
6/24/12,summer,2012,Jun,Sun,TRUE,no,86.8579754,92.68286,0.479167,9.750175,categ1,2551,4340,6891
6/25/12,summer,2012,Jun,Mon,FALSE,no,84.8284754,90.86378,0.504167,20.125661,categ1,1139,5640,6779
6/26/12,summer,2012,Jun,Tue,FALSE,no,78.5554754,85.52336,0.373333,23.292014,categ1,1077,6365,7442
6/27/12,summer,2012,Jun,Wed,FALSE,no,83.4755,89.67128,0.36,18.208925,categ1,1077,6258,7335
6/28/12,summer,2012,Jun,Thu,FALSE,no,87.2885246,92.79608,0.4225,11.50055,categ1,921,5958,6879
6/29/12,summer,2012,Jun,Fri,FALSE,no,93.5615246,102.79517,0.48875,11.082939,categ1,829,4634,5463
6/30/12,summer,2012,Jun,Sat,TRUE,no,88.457,93.87572,0.60125,10.791757,categ1,1455,4232,5687
7/1/12,summer,2012,Jul,Sun,TRUE,no,92.2084754,99.55661,0.51875,11.291443,categ1,1421,4110,5531
7/2/12,summer,2012,Jul,Mon,FALSE,no,89.6870246,95.18342,0.447083,13.082889,categ1,904,5323,6227
7/3/12,summer,2012,Jul,Tue,FALSE,no,89.6254754,95.2385,0.492083,8.457879,categ1,1052,5608,6660
7/4/12,summer,2012,Jul,Wed,FALSE,yes,90.2405246,97.91033,0.53875,9.04165,categ1,2562,4841,7403
7/5/12,summer,2012,Jul,Thu,FALSE,no,93.0695,100.52303,0.457917,12.999943,categ1,1405,4836,6241
7/6/12,summer,2012,Jul,Fri,FALSE,no,93.1309754,99.72797,0.450833,9.791514,categ1,1366,4841,6207
7/7/12,summer,2012,Jul,Sat,TRUE,no,95.5910246,104.44217,0.492083,10.958118,categ1,1448,3392,4840
7/8/12,summer,2012,Jul,Sun,TRUE,no,92.7005,103.13564,0.57375,8.417143,categ1,1203,3469,4672
7/9/12,summer,2012,Jul,Mon,FALSE,no,84.4594754,90.86486,0.683333,12.125325,categ2,998,5571,6569
7/10/12,summer,2012,Jul,Tue,FALSE,no,85.1974754,91.83164,0.6675,10.166379,categ2,954,5336,6290
7/11/12,summer,2012,Jul,Wed,FALSE,no,84.8900246,90.52439,0.633333,10.166111,categ1,975,6289,7264
7/12/12,summer,2012,Jul,Thu,FALSE,no,84.8284754,90.92147,0.529583,9.833925,categ1,1032,6414,7446
7/13/12,summer,2012,Jul,Fri,FALSE,no,85.9970246,92.11397,0.485833,5.41695,categ2,1511,5988,7499
7/14/12,summer,2012,Jul,Sat,TRUE,no,83.9059754,91.94378,0.699167,9.626493,categ2,2355,4614,6969
7/15/12,summer,2012,Jul,Sun,TRUE,no,87.0424754,95.46764,0.717917,11.166689,categ1,1920,4111,6031
7/16/12,summer,2012,Jul,Mon,FALSE,no,88.3339754,97.17125,0.645,11.000529,categ1,1088,5742,6830
7/17/12,summer,2012,Jul,Tue,FALSE,no,92.3929754,100.01147,0.505833,7.666743,categ1,921,5865,6786
7/18/12,summer,2012,Jul,Wed,FALSE,no,90.5479754,99.10247,0.577083,9.208614,categ1,799,4914,5713
7/19/12,summer,2012,Jul,Thu,FALSE,no,88.826,96.31778,0.600417,11.083743,categ1,888,5703,6591
7/20/12,summer,2012,Jul,Fri,FALSE,no,81.1384754,87.17225,0.844167,14.000789,categ2,747,5123,5870
7/21/12,summer,2012,Jul,Sat,TRUE,no,75.9724754,81.49208,0.865417,14.2911,categ3,1264,3195,4459
7/22/12,summer,2012,Jul,Sun,TRUE,no,81.2615,88.08125,0.7625,6.2926936,categ2,2544,4866,7410
7/23/12,summer,2012,Jul,Mon,FALSE,no,86.7350246,94.10153,0.694167,9.291761,categ1,1135,5831,6966
7/24/12,summer,2012,Jul,Tue,FALSE,no,87.4114754,95.5805,0.655,14.167418,categ1,1140,6452,7592
7/25/12,summer,2012,Jul,Wed,FALSE,no,85.4435246,90.86486,0.45,11.0416,categ1,1383,6790,8173
7/26/12,summer,2012,Jul,Thu,FALSE,no,89.3180246,98.53367,0.596667,19.082471,categ1,1036,5825,6861
7/27/12,summer,2012,Jul,Fri,FALSE,no,89.6870246,98.07953,0.594583,10.250464,categ1,1259,5645,6904
7/28/12,summer,2012,Jul,Sat,TRUE,no,87.7804754,94.78436,0.613333,10.54245,categ1,2234,4451,6685
7/29/12,summer,2012,Jul,Sun,TRUE,no,85.2590246,92.11397,0.62375,11.416532,categ1,2153,4444,6597
7/30/12,summer,2012,Jul,Mon,FALSE,no,85.9354754,93.64883,0.66875,10.292339,categ1,1040,6065,7105
7/31/12,summer,2012,Jul,Tue,FALSE,no,84.6439754,91.66064,0.704167,11.083475,categ1,968,6248,7216
8/1/12,summer,2012,Aug,Wed,FALSE,no,84.9515,92.05772,0.6775,9.458993,categ1,1074,6506,7580
8/2/12,summer,2012,Aug,Thu,FALSE,no,87.5345,95.63792,0.659583,8.666718,categ1,983,6278,7261
8/3/12,summer,2012,Aug,Fri,FALSE,no,88.5184754,97.05803,0.6425,14.458064,categ2,1328,5847,7175
8/4/12,summer,2012,Aug,Sat,TRUE,no,90.5479754,99.61403,0.613333,17.249686,categ1,2345,4479,6824
8/5/12,summer,2012,Aug,Sun,TRUE,no,88.7645246,97.79711,0.6525,19.458207,categ1,1707,3757,5464
8/6/12,summer,2012,Aug,Mon,FALSE,no,87.5345,95.92214,0.654167,8.666718,categ2,1233,5780,7013
8/7/12,summer,2012,Aug,Tue,FALSE,no,86.3044754,94.78589,0.70375,7.832836,categ2,1278,5995,7273
8/8/12,summer,2012,Aug,Wed,FALSE,no,87.35,95.69453,0.672917,7.4169,categ2,1263,6271,7534
8/9/12,summer,2012,Aug,Thu,FALSE,no,87.7804754,94.95572,0.620417,10.4587,categ1,1196,6090,7286
8/10/12,summer,2012,Aug,Fri,FALSE,no,84.8284754,92.11478,0.715833,16.000471,categ2,1065,4721,5786
8/11/12,summer,2012,Aug,Sat,TRUE,no,83.1065,89.44403,0.732917,13.834093,categ2,2247,4052,6299
8/12/12,summer,2012,Aug,Sun,TRUE,no,83.7214754,90.01211,0.530417,8.208304,categ1,2182,4362,6544
8/13/12,summer,2012,Aug,Mon,FALSE,no,85.1974754,91.60286,0.545417,9.126204,categ1,1207,5676,6883
8/14/12,summer,2012,Aug,Tue,FALSE,no,85.6280246,92.91011,0.686667,11.333586,categ1,1128,5656,6784
8/15/12,summer,2012,Aug,Wed,FALSE,no,84.1520246,90.86333,0.619583,11.374657,categ1,1198,6149,7347
8/16/12,summer,2012,Aug,Thu,FALSE,no,85.0745246,90.92192,0.519167,9.500332,categ1,1338,6267,7605
8/17/12,summer,2012,Aug,Fri,FALSE,no,85.3819754,53.816,0.570833,15.500718,categ1,1483,5665,7148
8/18/12,summer,2012,Aug,Sat,TRUE,no,82.0609754,87.62639,0.603333,11.917089,categ1,2827,5038,7865
8/19/12,summer,2012,Aug,Sun,TRUE,no,78.9244754,86.31986,0.711667,5.79215,categ2,1208,3341,4549
8/20/12,summer,2012,Aug,Mon,FALSE,no,78.9244754,85.63703,0.734167,8.708593,categ2,1026,5504,6530
8/21/12,summer,2012,Aug,Tue,FALSE,no,79.9085246,86.09225,0.67375,4.8756436,categ1,1081,5925,7006
8/22/12,summer,2012,Aug,Wed,FALSE,no,81.2615,87.96686,0.677083,4.7089811,categ1,1094,6281,7375
8/23/12,summer,2012,Aug,Thu,FALSE,no,83.3524754,89.33072,0.635833,5.6679186,categ1,1363,6402,7765
8/24/12,summer,2012,Aug,Fri,FALSE,no,83.8445,90.239,0.615,4.8337686,categ2,1325,6257,7582
8/25/12,summer,2012,Aug,Sat,TRUE,no,80.8310246,87.68264,0.712917,16.375336,categ2,1829,4224,6053
8/26/12,summer,2012,Aug,Sun,TRUE,no,80.2159754,85.63964,0.845833,15.333486,categ2,1483,3772,5255
8/27/12,summer,2012,Aug,Mon,FALSE,no,83.9059754,90.92192,0.730417,8.625111,categ1,989,5928,6917
8/28/12,summer,2012,Aug,Tue,FALSE,no,85.7509754,91.9445,0.62,12.791975,categ1,935,6105,7040
8/29/12,summer,2012,Aug,Wed,FALSE,no,82.553,89.21597,0.552083,7.541654,categ1,1177,6520,7697
8/30/12,summer,2012,Aug,Thu,FALSE,no,84.1520246,90.75011,0.590417,5.1668189,categ1,1172,6541,7713
8/31/12,summer,2012,Aug,Fri,FALSE,no,88.3955246,94.046,0.5875,11.291711,categ1,1433,5917,7350
9/1/12,summer,2012,Sep,Sat,TRUE,no,87.5959754,95.23886,0.638333,7.583529,categ2,2352,3788,6140
9/2/12,summer,2012,Sep,Sun,TRUE,no,83.4140246,90.41,0.815,4.2927436,categ2,2613,3197,5810
9/3/12,summer,2012,Sep,Mon,FALSE,yes,84.2135,91.54661,0.790833,10.125107,categ1,1965,4069,6034
9/4/12,summer,2012,Sep,Tue,FALSE,no,85.5664754,93.81992,0.755,15.833507,categ1,867,5997,6864
9/5/12,summer,2012,Sep,Wed,FALSE,no,86.3660246,95.80847,0.74125,12.583136,categ1,832,6280,7112
9/6/12,summer,2012,Sep,Thu,FALSE,no,83.4140246,90.97961,0.810417,9.542207,categ2,611,5592,6203
9/7/12,summer,2012,Sep,Fri,FALSE,no,83.9059754,91.14836,0.73625,11.500282,categ1,1045,6459,7504
9/8/12,summer,2012,Sep,Sat,TRUE,no,80.6465246,87.00089,0.799167,18.833968,categ2,1557,4419,5976
9/9/12,summer,2012,Sep,Sun,TRUE,no,77.018,84.10325,0.5475,15.041232,categ1,2570,5657,8227
9/10/12,summer,2012,Sep,Mon,FALSE,no,75.0499754,82.90886,0.50375,17.333771,categ1,1118,6407,7525
9/11/12,summer,2012,Sep,Tue,FALSE,no,74.6195,81.88628,0.52,6.1676314,categ1,1070,6697,7767
9/12/12,summer,2012,Sep,Wed,FALSE,no,76.2185246,83.30675,0.577083,8.833682,categ1,1050,6820,7870
9/13/12,summer,2012,Sep,Thu,FALSE,no,77.2025,84.16022,0.637083,5.5422936,categ1,1054,6750,7804
9/14/12,summer,2012,Sep,Fri,FALSE,no,78.7399754,85.46747,0.6725,6.958821,categ1,1379,6630,8009
9/15/12,summer,2012,Sep,Sat,TRUE,no,76.8949754,84.72803,0.501667,16.583907,categ1,3160,5554,8714
9/16/12,summer,2012,Sep,Sun,TRUE,no,74.804,82.68125,0.57,6.0422811,categ1,2166,5167,7333
9/17/12,summer,2012,Sep,Mon,FALSE,no,74.8654754,81.7745,0.734583,10.166714,categ2,1022,5847,6869
9/18/12,summer,2012,Sep,Tue,FALSE,no,78.0019754,82.85603,0.8725,23.958329,categ2,371,3702,4073
9/19/12,summer,2012,Sep,Wed,FALSE,no,72.7745,80.63636,0.536667,14.416725,categ1,788,6803,7591
9/20/12,summer,2012,Sep,Thu,FALSE,no,72.3440246,79.89728,0.618333,7.917189,categ1,939,6781,7720
9/21/12,summer,2012,Sep,Fri,FALSE,no,76.2185246,83.47739,0.66875,10.333343,categ1,1250,6917,8167
9/22/12,summer,2012,Sep,Sat,TRUE,no,79.97,86.94392,0.646667,19.000061,categ1,2512,5883,8395
9/23/12,fall,2012,Sep,Sun,TRUE,no,71.0525246,78.70397,0.467083,14.958286,categ1,2454,5453,7907
9/24/12,fall,2012,Sep,Mon,FALSE,no,69.9455246,77.22617,0.492917,9.541068,categ1,1001,6435,7436
9/25/12,fall,2012,Sep,Tue,FALSE,no,72.59,80.97611,0.57,15.833507,categ1,845,6693,7538
9/26/12,fall,2012,Sep,Wed,FALSE,no,78.863,85.69517,0.630833,16.3748,categ1,787,6946,7733
9/27/12,fall,2012,Sep,Thu,FALSE,no,79.97,86.71775,0.690833,9.000914,categ2,751,6642,7393
9/28/12,fall,2012,Sep,Fri,FALSE,no,77.6945246,84.72767,0.69,10.999993,categ2,1045,6370,7415
9/29/12,fall,2012,Sep,Sat,TRUE,no,72.0365,79.72664,0.542917,15.249468,categ1,2589,5966,8555
9/30/12,fall,2012,Sep,Sun,TRUE,no,70.8680246,78.58967,0.583333,9.042186,categ1,2015,4874,6889
10/1/12,fall,2012,Oct,Mon,FALSE,no,70.4374754,78.08,0.649167,6.0838814,categ2,763,6015,6778
10/2/12,fall,2012,Oct,Tue,FALSE,no,75.6034754,80.80997,0.871667,6.999825,categ3,315,4324,4639
10/3/12,fall,2012,Oct,Wed,FALSE,no,80.5235,85.92197,0.79375,4.4585686,categ2,728,6844,7572
10/4/12,fall,2012,Oct,Thu,FALSE,no,80.5235,86.71775,0.722917,7.875582,categ2,891,6437,7328
10/5/12,fall,2012,Oct,Fri,FALSE,no,77.387,84.21683,0.6275,7.12545,categ1,1516,6640,8156
10/6/12,fall,2012,Oct,Sat,TRUE,no,72.8975246,80.46689,0.664167,17.957675,categ1,3031,4934,7965
10/7/12,fall,2012,Oct,Sun,TRUE,no,62.6884754,69.78317,0.708333,9.457854,categ2,781,2729,3510
10/8/12,fall,2012,Oct,Mon,FALSE,yes,60.2899754,66.88472,0.709583,12.708493,categ2,874,4604,5478
10/9/12,fall,2012,Oct,Tue,FALSE,no,64.9640246,71.43008,0.761667,12.7501,categ2,601,5791,6392
10/10/12,fall,2012,Oct,Wed,FALSE,no,69.9455246,77.28278,0.630833,12.584007,categ1,780,6911,7691
10/11/12,fall,2012,Oct,Thu,FALSE,no,64.103,70.80503,0.463333,12.166932,categ1,834,6736,7570
10/12/12,fall,2012,Oct,Fri,FALSE,no,64.2875,70.97639,0.539167,15.751164,categ1,1060,6222,7282
10/13/12,fall,2012,Oct,Sat,TRUE,no,61.0279754,67.22564,0.494583,9.791514,categ1,2252,4857,7109
10/14/12,fall,2012,Oct,Sun,TRUE,no,70.4990246,77.73836,0.640417,18.667004,categ1,2080,4559,6639
10/15/12,fall,2012,Oct,Mon,FALSE,no,73.4510246,80.5235,0.7075,19.834479,categ2,760,5115,5875
10/16/12,fall,2012,Oct,Tue,FALSE,no,66.5629754,73.47614,0.558333,12.208807,categ1,922,6612,7534
10/17/12,fall,2012,Oct,Wed,FALSE,no,65.6404754,72.50972,0.692917,6.791857,categ1,979,6482,7461
10/18/12,fall,2012,Oct,Thu,FALSE,no,70.5605,78.13625,0.728333,15.874779,categ2,1008,6501,7509
10/19/12,fall,2012,Oct,Fri,FALSE,no,73.5739754,80.41064,0.815,9.041918,categ2,753,4671,5424
10/20/12,fall,2012,Oct,Sat,TRUE,no,67.7315246,74.55578,0.572917,7.874979,categ1,2806,5284,8090
10/21/12,fall,2012,Oct,Sun,TRUE,no,66.2555246,73.07861,0.51,11.125618,categ1,2132,4692,6824
10/22/12,fall,2012,Oct,Mon,FALSE,no,67.9775,75.46478,0.568333,5.4593811,categ1,830,6228,7058
10/23/12,fall,2012,Oct,Tue,FALSE,no,72.1595246,79.72736,0.641667,6.3345686,categ1,841,6625,7466
10/24/12,fall,2012,Oct,Wed,FALSE,no,75.3575,82.28489,0.63625,4.8762064,categ1,795,6898,7693
10/25/12,fall,2012,Oct,Thu,FALSE,no,72.59,79.67192,0.800417,8.333125,categ2,875,6484,7359
10/26/12,fall,2012,Oct,Fri,FALSE,no,72.2824754,79.0475,0.807083,8.875289,categ2,1182,6262,7444
10/27/12,fall,2012,Oct,Sat,TRUE,no,71.114,78.36197,0.72,15.791364,categ2,2643,5209,7852
10/28/12,fall,2012,Oct,Sun,TRUE,no,67.2395,74.09939,0.694583,26.666536,categ2,998,3461,4459
10/29/12,fall,2012,Oct,Mon,FALSE,no,64.472,71.546,0.88,23.9994,categ3,2,20,22
10/30/12,fall,2012,Oct,Tue,FALSE,no,55.4818316,59.89181,0.825455,14.271603,categ2,87,1009,1096
10/31/12,fall,2012,Oct,Wed,FALSE,no,58.3835,64.499,0.666667,11.166689,categ2,419,5147,5566
11/1/12,fall,2012,Nov,Thu,FALSE,no,58.9984754,65.29478,0.581667,10.542182,categ2,466,5520,5986
11/2/12,fall,2012,Nov,Fri,FALSE,no,58.199,64.04378,0.522083,17.833725,categ1,618,5229,5847
11/3/12,fall,2012,Nov,Sat,TRUE,no,57.3379754,61.14614,0.49125,18.125443,categ2,1029,4109,5138
11/4/12,fall,2012,Nov,Sun,TRUE,no,56.0464754,61.65842,0.532917,12.000236,categ1,1201,3906,5107
11/5/12,fall,2012,Nov,Mon,FALSE,no,55.5545246,59.72675,0.494167,15.833775,categ1,378,4881,5259
11/6/12,fall,2012,Nov,Tue,FALSE,no,52.7254754,57.34103,0.567083,11.625371,categ1,466,5220,5686
11/7/12,fall,2012,Nov,Wed,FALSE,no,53.8324754,56.71589,0.5475,20.375236,categ2,326,4709,5035
11/8/12,fall,2012,Nov,Thu,FALSE,no,57.9904412,62.77019,0.333478,23.304945,categ1,340,4975,5315
11/9/12,fall,2012,Nov,Fri,FALSE,no,58.6910246,63.98717,0.540833,14.375386,categ1,709,5283,5992
11/10/12,fall,2012,Nov,Sat,TRUE,no,60.7205246,67.45433,0.645417,3.8756686,categ1,2090,4446,6536
11/11/12,fall,2012,Nov,Sun,TRUE,no,63.0574754,69.95417,0.659167,8.5425,categ1,2290,4562,6852
11/12/12,fall,2012,Nov,Mon,FALSE,yes,67.793,74.78447,0.741667,11.625639,categ1,1097,5172,6269
11/13/12,fall,2012,Nov,Tue,FALSE,no,57.3379754,61.09025,0.662917,22.917082,categ2,327,3767,4094
11/14/12,fall,2012,Nov,Wed,FALSE,no,53.3405246,57.34067,0.552083,13.374875,categ1,373,5122,5495
11/15/12,fall,2012,Nov,Thu,FALSE,no,55.7390246,61.20428,0.620417,10.250129,categ2,320,5125,5445
11/16/12,fall,2012,Nov,Fri,FALSE,no,57.461,63.24836,0.524583,11.458675,categ1,484,5214,5698
11/17/12,fall,2012,Nov,Sat,TRUE,no,55.985,61.37447,0.545417,12.041843,categ1,1313,4316,5629
11/18/12,fall,2012,Nov,Sun,TRUE,no,57.2765,62.39714,0.692917,15.250004,categ1,922,3747,4669
11/19/12,fall,2012,Nov,Mon,FALSE,no,60.1054754,65.80589,0.623333,15.749489,categ2,449,5050,5499
11/20/12,fall,2012,Nov,Tue,FALSE,no,59.6135246,66.26003,0.685,5.542575,categ2,534,5100,5634
11/21/12,fall,2012,Nov,Wed,FALSE,no,58.0759754,64.84028,0.61375,6.917482,categ1,615,4531,5146
11/22/12,fall,2012,Nov,Thu,FALSE,yes,57.092,63.53339,0.580417,3.5423436,categ1,955,1470,2425
11/23/12,fall,2012,Nov,Fri,FALSE,no,59.1829754,66.09011,0.56875,9.917407,categ1,1603,2307,3910
11/24/12,fall,2012,Nov,Sat,TRUE,no,52.5409754,54.38678,0.404583,25.250357,categ1,532,1745,2277
11/25/12,fall,2012,Nov,Sun,TRUE,no,50.1424754,55.18247,0.468333,10.0835,categ1,309,2115,2424
11/26/12,fall,2012,Nov,Mon,FALSE,no,55.1239754,62.51036,0.535417,3.12555,categ1,337,4750,5087
11/27/12,fall,2012,Nov,Tue,FALSE,no,53.5250246,57.34022,0.786667,15.916654,categ2,123,3836,3959
11/28/12,fall,2012,Nov,Wed,FALSE,no,53.8940246,58.07858,0.50625,14.125007,categ1,198,5062,5260
11/29/12,fall,2012,Nov,Thu,FALSE,no,52.728206,58.85798,0.555652,7.739974,categ1,243,5080,5323
